Version,Protocol,TTL,SrcAddress,DestAddress,SrcPort,DestPort,SeqNum,AckNum,Flag,DataSize,Service,Label
4,6,120,172.217.163.206,192.168.1.40,443,56870,164892272,1492316935,ACK,1418,HTTPS,0
4,6,120,172.217.163.206,192.168.1.40,443,56870,164893690,1492316935,PSH-ACK,808,HTTPS,0
4,6,120,172.217.163.206,192.168.1.40,443,56870,164894498,1492316935,PSH-ACK,24,HTTPS,0
4,6,120,172.217.163.206,192.168.1.40,443,56870,164894522,1492316935,ACK,1418,HTTPS,0
4,6,120,172.217.163.206,192.168.1.40,443,56870,164895940,1492316935,ACK,1418,HTTPS,0
4,6,120,172.217.163.206,192.168.1.40,443,56870,164897358,1492316935,ACK,1418,HTTPS,0
4,6,120,172.217.163.206,192.168.1.40,443,56870,164898776,1492316935,ACK,1418,HTTPS,0
4,6,120,172.217.163.206,192.168.1.40,443,56870,164900194,1492316935,ACK,1418,HTTPS,0
4,6,120,172.217.163.206,192.168.1.40,443,56870,164901612,1492316935,ACK,1418,HTTPS,0
4,6,120,172.217.163.206,192.168.1.40,443,56870,164903030,1492316935,ACK,1418,HTTPS,0
4,6,120,172.217.163.206,192.168.1.40,443,56870,164904448,1492316935,ACK,1418,HTTPS,0
4,6,120,172.217.163.206,192.168.1.40,443,56870,164905866,1492316935,ACK,1418,HTTPS,0
4,6,120,172.217.163.206,192.168.1.40,443,56870,164907284,1492316935,ACK,1418,HTTPS,0
4,6,120,172.217.163.206,192.168.1.40,443,56870,164908702,1492316935,PSH-ACK,1330,HTTPS,0
4,6,120,172.217.163.206,192.168.1.40,443,56870,164910032,1492316935,ACK,1418,HTTPS,0
4,6,120,172.217.163.206,192.168.1.40,443,56870,164911450,1492316935,ACK,1418,HTTPS,0
4,6,120,172.217.163.206,192.168.1.40,443,56870,164912868,1492316935,ACK,1418,HTTPS,0
4,6,120,172.217.163.206,192.168.1.40,443,56870,164914286,1492316935,ACK,1418,HTTPS,0
4,6,120,172.217.163.206,192.168.1.40,443,56870,164915704,1492316935,ACK,1418,HTTPS,0
4,6,120,172.217.163.206,192.168.1.40,443,56870,164917122,1492316935,ACK,1418,HTTPS,0
4,6,120,172.217.163.206,192.168.1.40,443,56870,164918540,1492316935,PSH-ACK,375,HTTPS,0
4,6,120,216.58.196.170,192.168.1.40,443,42678,4256207940,1409009859,ACK,0,HTTPS,0
4,6,120,172.217.163.206,192.168.1.40,443,56870,164918915,1492316935,PSH-ACK,36,HTTPS,0
4,6,120,216.58.196.170,192.168.1.40,443,42678,4256207940,1409009859,PSH-ACK,434,HTTPS,0
4,6,120,216.58.196.170,192.168.1.40,443,42678,4256208374,1409009859,PSH-ACK,609,HTTPS,0
4,6,120,216.58.196.170,192.168.1.40,443,42678,4256208983,1409009859,PSH-ACK,100,HTTPS,0
4,6,120,216.58.196.170,192.168.1.40,443,42678,4256209083,1409009859,PSH-ACK,148,HTTPS,0
4,6,120,216.58.196.170,192.168.1.40,443,42678,4256209231,1409009859,PSH-ACK,39,HTTPS,0
4,6,120,172.217.163.206,192.168.1.40,443,56870,164918951,1492316935,ACK,1418,HTTPS,0
4,6,120,172.217.163.206,192.168.1.40,443,56870,164920369,1492316935,ACK,1418,HTTPS,0
4,6,120,172.217.163.206,192.168.1.40,443,56870,164921787,1492316935,ACK,1418,HTTPS,0
4,6,120,172.217.163.206,192.168.1.40,443,56870,164923205,1492316935,ACK,1418,HTTPS,0
4,6,120,172.217.163.206,192.168.1.40,443,56870,164924623,1492316935,ACK,1418,HTTPS,0
4,6,120,172.217.163.206,192.168.1.40,443,56870,164926041,1492316935,ACK,1418,HTTPS,0
4,6,120,172.217.163.206,192.168.1.40,443,56870,164927459,1492316935,ACK,1418,HTTPS,0
4,6,120,172.217.163.206,192.168.1.40,443,56870,164928877,1492316935,ACK,1418,HTTPS,0
4,6,120,172.217.163.206,192.168.1.40,443,56870,164930295,1492316935,ACK,1418,HTTPS,0
4,6,120,172.217.163.206,192.168.1.40,443,56870,164931713,1492316935,ACK,1418,HTTPS,0
4,6,120,172.217.163.206,192.168.1.40,443,56870,164933131,1492316935,ACK,1418,HTTPS,0
4,6,120,172.217.163.206,192.168.1.40,443,56870,164934549,1492316935,PSH-ACK,808,HTTPS,0
4,6,120,172.217.163.206,192.168.1.40,443,56870,164935357,1492316935,PSH-ACK,31,HTTPS,0
4,6,120,172.217.163.206,192.168.1.40,443,56870,164935388,1492316935,ACK,1418,HTTPS,0
4,6,120,172.217.163.206,192.168.1.40,443,56870,164936806,1492316935,ACK,1418,HTTPS,0
4,6,120,172.217.163.206,192.168.1.40,443,56870,164938224,1492316935,ACK,1418,HTTPS,0
4,6,120,172.217.163.206,192.168.1.40,443,56870,164939642,1492316935,ACK,1418,HTTPS,0
4,6,120,172.217.163.206,192.168.1.40,443,56870,164941060,1492316935,ACK,1418,HTTPS,0
4,6,120,172.217.163.206,192.168.1.40,443,56870,164942478,1492316935,ACK,1418,HTTPS,0
4,6,120,172.217.163.206,192.168.1.40,443,56870,164943896,1492316935,ACK,1418,HTTPS,0
4,6,120,172.217.163.206,192.168.1.40,443,56870,164945314,1492316935,ACK,1418,HTTPS,0
4,6,120,172.217.163.206,192.168.1.40,443,56870,164946732,1492316935,ACK,1418,HTTPS,0
4,6,120,172.217.163.206,192.168.1.40,443,56870,164948150,1492316935,ACK,1418,HTTPS,0
4,6,120,172.217.163.206,192.168.1.40,443,56870,164949568,1492316935,ACK,1418,HTTPS,0
4,6,120,172.217.163.206,192.168.1.40,443,56870,164950986,1492316935,PSH-ACK,808,HTTPS,0
4,6,120,172.217.163.206,192.168.1.40,443,56870,164951794,1492316935,PSH-ACK,31,HTTPS,0
4,6,120,172.217.163.206,192.168.1.40,443,56870,164951825,1492316935,ACK,1418,HTTPS,0
4,6,120,172.217.163.206,192.168.1.40,443,56870,164953243,1492316935,ACK,1418,HTTPS,0
4,6,120,172.217.163.206,192.168.1.40,443,56870,164954661,1492316935,ACK,1418,HTTPS,0
4,6,120,172.217.163.206,192.168.1.40,443,56870,164956079,1492316935,ACK,1418,HTTPS,0
4,6,120,172.217.163.206,192.168.1.40,443,56870,164957497,1492316935,ACK,1418,HTTPS,0
4,6,120,172.217.163.206,192.168.1.40,443,56870,164958915,1492316935,PSH-ACK,1257,HTTPS,0
4,6,120,172.217.163.206,192.168.1.40,443,56870,164960172,1492316935,ACK,1418,HTTPS,0
4,6,120,172.217.163.206,192.168.1.40,443,56870,164961590,1492316935,PSH-ACK,587,HTTPS,0
4,6,120,172.217.163.206,192.168.1.40,443,56870,164962177,1492316935,PSH-ACK,31,HTTPS,0
4,6,120,172.217.163.206,192.168.1.40,443,56870,164962208,1492316935,PSH-ACK,39,HTTPS,0
4,6,120,216.58.196.170,192.168.1.40,443,42678,4256209270,1409009898,ACK,0,HTTPS,0
4,6,120,172.217.163.206,192.168.1.40,443,56870,164962247,1492316974,ACK,0,HTTPS,0
4,6,226,34.210.106.102,192.168.1.40,443,35792,954821214,4062027275,ACK,0,HTTPS,0
4,6,120,172.217.163.206,192.168.1.40,443,56870,164962247,1492317105,ACK,0,HTTPS,0
4,6,120,172.217.163.206,192.168.1.40,443,56870,164962247,1492317259,ACK,0,HTTPS,0
4,6,120,172.217.163.206,192.168.1.40,443,56870,164962247,1492317259,PSH-ACK,126,HTTPS,0
4,6,120,172.217.163.206,192.168.1.40,443,56870,164962373,1492317259,ACK,1418,HTTPS,0
4,6,120,172.217.163.206,192.168.1.40,443,56870,164963791,1492317259,ACK,1418,HTTPS,0
4,6,120,172.217.163.206,192.168.1.40,443,56870,164965209,1492317259,ACK,1418,HTTPS,0
4,6,120,172.217.163.206,192.168.1.40,443,56870,164966627,1492317259,ACK,1418,HTTPS,0
4,6,120,172.217.163.206,192.168.1.40,443,56870,164968045,1492317259,ACK,1418,HTTPS,0
4,6,120,172.217.163.206,192.168.1.40,443,56870,164969463,1492317259,ACK,1418,HTTPS,0
4,6,120,172.217.163.206,192.168.1.40,443,56870,164970881,1492317259,ACK,1418,HTTPS,0
4,6,120,172.217.163.206,192.168.1.40,443,56870,164972299,1492317259,ACK,1418,HTTPS,0
4,6,120,172.217.163.206,192.168.1.40,443,56870,164973717,1492317259,ACK,1418,HTTPS,0
4,6,120,172.217.163.206,192.168.1.40,443,56870,164975135,1492317259,ACK,1418,HTTPS,0
4,6,120,172.217.163.206,192.168.1.40,443,56870,164976553,1492317259,ACK,1418,HTTPS,0
4,6,120,172.217.163.206,192.168.1.40,443,56870,164977971,1492317259,PSH-ACK,808,HTTPS,0
4,6,120,172.217.163.206,192.168.1.40,443,56870,164978779,1492317259,ACK,1418,HTTPS,0
4,6,120,172.217.163.206,192.168.1.40,443,56870,164980197,1492317259,PSH-ACK,1343,HTTPS,0
4,6,120,172.217.163.206,192.168.1.40,443,56870,164981540,1492317259,PSH-ACK,39,HTTPS,0
4,6,120,172.217.163.206,192.168.1.40,443,56870,164981579,1492317413,PSH-ACK,122,HTTPS,0
4,6,120,172.217.163.206,192.168.1.40,443,56870,164981701,1492317413,ACK,1418,HTTPS,0
4,6,120,172.217.163.206,192.168.1.40,443,56870,164983119,1492317413,ACK,1418,HTTPS,0
4,6,120,172.217.163.206,192.168.1.40,443,56870,164984537,1492317413,ACK,1418,HTTPS,0
4,6,120,172.217.163.206,192.168.1.40,443,56870,164985955,1492317413,ACK,1418,HTTPS,0
4,6,120,172.217.163.206,192.168.1.40,443,56870,164987373,1492317413,ACK,1418,HTTPS,0
4,6,120,172.217.163.206,192.168.1.40,443,56870,164988791,1492317413,ACK,1418,HTTPS,0
4,6,120,172.217.163.206,192.168.1.40,443,56870,164990209,1492317413,ACK,1418,HTTPS,0
4,6,120,172.217.163.206,192.168.1.40,443,56870,164991627,1492317413,ACK,1418,HTTPS,0
4,6,120,172.217.163.206,192.168.1.40,443,56870,164993045,1492317413,ACK,1418,HTTPS,0
4,6,120,172.217.163.206,192.168.1.40,443,56870,164994463,1492317413,ACK,1418,HTTPS,0
4,6,120,172.217.163.206,192.168.1.40,443,56870,164995881,1492317413,ACK,1418,HTTPS,0
4,6,120,172.217.163.206,192.168.1.40,443,56870,164997299,1492317413,PSH-ACK,808,HTTPS,0
4,6,120,172.217.163.206,192.168.1.40,443,56870,164998107,1492317413,ACK,1418,HTTPS,0
4,6,120,172.217.163.206,192.168.1.40,443,56870,164999525,1492317413,PSH-ACK,1343,HTTPS,0
4,6,120,172.217.163.206,192.168.1.40,443,56870,165000868,1492317452,ACK,0,HTTPS,0
4,6,120,172.217.163.67,192.168.1.40,80,51056,1787672845,3560450977,PSH-ACK,701,HTTP,0
4,6,120,172.217.163.206,192.168.1.40,443,56870,165000868,1492317452,PSH-ACK,417,HTTPS,0
4,6,120,172.217.163.206,192.168.1.40,443,56870,165001285,1492317452,PSH-ACK,492,HTTPS,0
4,6,120,172.217.163.206,192.168.1.40,443,56870,165001777,1492317452,PSH-ACK,32,HTTPS,0
4,6,120,172.217.163.206,192.168.1.40,443,56870,165001809,1492317452,PSH-ACK,31,HTTPS,0
4,6,120,172.217.163.206,192.168.1.40,443,56870,165001840,1492317452,PSH-ACK,39,HTTPS,0
4,6,120,216.58.196.170,192.168.1.40,443,42678,4256209270,1409010011,ACK,0,HTTPS,0
4,6,120,216.58.196.170,192.168.1.40,443,42678,4256209270,1409010095,ACK,0,HTTPS,0
4,6,120,172.217.163.206,192.168.1.40,443,56870,165001879,1492317491,ACK,0,HTTPS,0
4,6,120,216.58.196.170,192.168.1.40,443,42678,4256209270,1409010095,PSH-ACK,70,HTTPS,0
4,6,120,216.58.196.170,192.168.1.40,443,42678,4256209340,1409010095,PSH-ACK,1255,HTTPS,0
4,6,120,216.58.196.170,192.168.1.40,443,42678,4256210595,1409010095,PSH-ACK,241,HTTPS,0
4,6,120,216.58.196.170,192.168.1.40,443,42678,4256210836,1409010095,PSH-ACK,144,HTTPS,0
4,6,120,216.58.196.170,192.168.1.40,443,42678,4256210980,1409010095,PSH-ACK,39,HTTPS,0
4,6,120,216.58.196.170,192.168.1.40,443,42678,4256211019,1409010134,ACK,0,HTTPS,0
4,6,120,216.58.196.170,192.168.1.40,443,42678,4256211019,1409010134,PSH-ACK,70,HTTPS,0
4,6,120,216.58.196.170,192.168.1.40,443,42678,4256211089,1409010134,PSH-ACK,619,HTTPS,0
4,6,120,216.58.196.170,192.168.1.40,443,42678,4256211708,1409010134,PSH-ACK,148,HTTPS,0
4,6,120,216.58.196.170,192.168.1.40,443,42678,4256211856,1409010134,PSH-ACK,154,HTTPS,0
4,6,120,216.58.196.170,192.168.1.40,443,42678,4256212010,1409010134,PSH-ACK,39,HTTPS,0
4,6,120,216.58.196.170,192.168.1.40,443,42678,4256212049,1409010173,ACK,0,HTTPS,0
4,6,121,172.217.31.194,192.168.1.40,443,51948,3688656446,1801046211,ACK,0,HTTPS,0
4,6,121,172.217.31.194,192.168.1.40,443,51948,3688656446,1801046211,PSH-ACK,361,HTTPS,0
4,6,121,172.217.31.194,192.168.1.40,443,51948,3688656807,1801046211,PSH-ACK,204,HTTPS,0
4,6,121,172.217.31.194,192.168.1.40,443,51948,3688657011,1801046211,PSH-ACK,209,HTTPS,0
4,6,121,172.217.31.194,192.168.1.40,443,51948,3688657220,1801046211,PSH-ACK,39,HTTPS,0
4,6,121,172.217.31.194,192.168.1.40,443,51948,3688657259,1801046250,ACK,0,HTTPS,0
4,6,120,172.217.163.206,192.168.1.40,443,56870,165001879,1492317766,ACK,0,HTTPS,0
4,6,120,172.217.163.206,192.168.1.40,443,56870,165001879,1492317766,PSH-ACK,150,HTTPS,0
4,6,120,172.217.163.206,192.168.1.40,443,56870,165002029,1492317766,PSH-ACK,1077,HTTPS,0
4,6,120,172.217.163.206,192.168.1.40,443,56870,165003106,1492317766,PSH-ACK,39,HTTPS,0
4,6,120,172.217.163.206,192.168.1.40,443,56870,165003145,1492317805,ACK,0,HTTPS,0
4,6,120,172.217.163.206,192.168.1.40,443,56870,165003145,1492318118,ACK,0,HTTPS,0
4,6,120,172.217.163.206,192.168.1.40,443,56870,165003145,1492318614,ACK,0,HTTPS,0
4,6,120,172.217.163.206,192.168.1.40,443,56870,165003145,1492318911,ACK,0,HTTPS,0
4,6,120,172.217.163.206,192.168.1.40,443,56870,165003145,1492318911,PSH-ACK,436,HTTPS,0
4,6,120,172.217.163.206,192.168.1.40,443,56870,165003581,1492318911,ACK,1418,HTTPS,0
4,6,120,172.217.163.206,192.168.1.40,443,56870,165004999,1492318911,ACK,1418,HTTPS,0
4,6,120,172.217.163.206,192.168.1.40,443,56870,165006417,1492318911,ACK,1418,HTTPS,0
4,6,120,172.217.163.206,192.168.1.40,443,56870,165007835,1492318911,PSH-ACK,691,HTTPS,0
4,6,120,172.217.163.206,192.168.1.40,443,56870,165008526,1492318911,PSH-ACK,31,HTTPS,0
4,6,120,172.217.163.206,192.168.1.40,443,56870,165008557,1492318911,PSH-ACK,39,HTTPS,0
4,6,120,172.217.163.206,192.168.1.40,443,56870,165008596,1492318950,ACK,0,HTTPS,0
4,6,120,142.250.67.65,192.168.1.40,443,48044,258103167,975150732,SYN-ACK,0,HTTPS,0
4,6,120,142.250.67.65,192.168.1.40,443,48044,258103168,975151249,ACK,0,HTTPS,0
4,6,120,172.217.163.206,192.168.1.40,443,56870,165008596,1492319475,ACK,0,HTTPS,0
4,6,120,142.250.67.65,192.168.1.40,443,48044,258103168,975151249,ACK,1418,HTTPS,0
4,6,120,142.250.67.65,192.168.1.40,443,48044,258104586,975151249,ACK,1418,HTTPS,0
4,6,120,142.250.67.65,192.168.1.40,443,48044,258106004,975151249,ACK,1418,HTTPS,0
4,6,120,142.250.67.65,192.168.1.40,443,48044,258107422,975151249,PSH-ACK,976,HTTPS,0
4,6,121,172.217.163.130,192.168.1.40,443,39506,1904892474,2979926202,SYN-ACK,0,HTTPS,0
4,6,120,172.217.163.206,192.168.1.40,443,56870,165008596,1492319475,PSH-ACK,503,HTTPS,0
4,6,120,172.217.163.206,192.168.1.40,443,56870,165009099,1492319475,PSH-ACK,31,HTTPS,0
4,6,120,172.217.163.206,192.168.1.40,443,56870,165009130,1492319475,PSH-ACK,39,HTTPS,0
4,6,120,172.217.163.206,192.168.1.40,443,56870,165009169,1492319576,ACK,0,HTTPS,0
4,6,121,172.217.163.130,192.168.1.40,443,39506,1904892475,2979926719,ACK,0,HTTPS,0
4,6,120,172.217.163.206,192.168.1.40,443,56870,165009169,1492319615,ACK,0,HTTPS,0
4,6,121,172.217.163.130,192.168.1.40,443,39506,1904892475,2979926719,ACK,1418,HTTPS,0
4,6,121,172.217.163.130,192.168.1.40,443,39506,1904893893,2979926719,ACK,1418,HTTPS,0
4,6,121,172.217.163.130,192.168.1.40,443,39506,1904895311,2979926719,PSH-ACK,42,HTTPS,0
4,6,120,172.217.163.206,192.168.1.40,443,56870,165009169,1492319615,PSH-ACK,89,HTTPS,0
4,6,120,172.217.163.206,192.168.1.40,443,56870,165009258,1492319615,PSH-ACK,890,HTTPS,0
4,6,120,172.217.163.206,192.168.1.40,443,56870,165010148,1492319615,PSH-ACK,31,HTTPS,0
4,6,120,172.217.163.206,192.168.1.40,443,56870,165010179,1492319615,PSH-ACK,39,HTTPS,0
4,6,120,142.250.76.68,192.168.1.40,443,34704,198059739,158418931,ACK,0,HTTPS,0
4,6,121,142.250.76.35,192.168.1.40,443,49614,1628311097,1195222681,SYN-ACK,0,HTTPS,0
4,6,120,142.250.76.35,192.168.1.40,443,49616,2610898856,2714739167,SYN-ACK,0,HTTPS,0
4,6,120,172.217.163.67,192.168.1.40,443,38836,4278150268,1889149892,SYN-ACK,0,HTTPS,0
4,6,120,172.217.163.206,192.168.1.40,443,56870,165010218,1492319654,ACK,0,HTTPS,0
4,6,120,172.217.163.67,192.168.1.40,80,51056,1787673546,3560451362,ACK,0,HTTP,0
4,6,120,172.217.163.67,192.168.1.40,443,38836,4278150269,1889150409,ACK,0,HTTPS,0
4,6,120,142.250.76.68,192.168.1.40,443,34704,198059739,158418931,PSH-ACK,507,HTTPS,0
4,6,120,142.250.76.68,192.168.1.40,443,34704,198060246,158418931,PSH-ACK,104,HTTPS,0
4,6,120,142.250.76.68,192.168.1.40,443,34704,198060350,158418931,PSH-ACK,39,HTTPS,0
4,6,120,172.217.163.67,192.168.1.40,80,51056,1787673546,3560451362,PSH-ACK,701,HTTP,0
4,6,120,142.250.76.68,192.168.1.40,443,34704,198060389,158418970,ACK,0,HTTPS,0
4,6,120,172.217.163.67,192.168.1.40,443,38836,4278150269,1889150409,ACK,1418,HTTPS,0
4,6,120,172.217.163.67,192.168.1.40,443,38836,4278151687,1889150409,PSH-ACK,1252,HTTPS,0
4,6,121,172.217.163.130,192.168.1.40,443,39506,1904895353,2979926783,PSH-ACK,580,HTTPS,0
4,6,120,172.217.163.206,192.168.1.40,443,56870,165010218,1492319971,ACK,0,HTTPS,0
4,6,121,172.217.163.130,192.168.1.40,443,39506,1904895933,2979926953,PSH-ACK,31,HTTPS,0
4,6,120,172.217.163.206,192.168.1.40,443,56870,165010218,1492319971,PSH-ACK,106,HTTPS,0
4,6,120,172.217.163.206,192.168.1.40,443,56870,165010324,1492319971,ACK,1418,HTTPS,0
4,6,120,172.217.163.206,192.168.1.40,443,56870,165011742,1492319971,ACK,1418,HTTPS,0
4,6,120,172.217.163.206,192.168.1.40,443,56870,165013160,1492319971,ACK,1418,HTTPS,0
4,6,120,172.217.163.206,192.168.1.40,443,56870,165014578,1492319971,ACK,1418,HTTPS,0
4,6,120,172.217.163.206,192.168.1.40,443,56870,165015996,1492319971,ACK,1418,HTTPS,0
4,6,120,172.217.163.206,192.168.1.40,443,56870,165017414,1492319971,ACK,1418,HTTPS,0
4,6,120,172.217.163.206,192.168.1.40,443,56870,165018832,1492319971,ACK,1418,HTTPS,0
4,6,120,172.217.163.206,192.168.1.40,443,56870,165020250,1492319971,ACK,1418,HTTPS,0
4,6,120,172.217.163.206,192.168.1.40,443,56870,165021668,1492319971,ACK,1418,HTTPS,0
4,6,120,172.217.163.206,192.168.1.40,443,56870,165023086,1492319971,ACK,1418,HTTPS,0
4,6,120,172.217.163.206,192.168.1.40,443,56870,165024504,1492319971,ACK,1418,HTTPS,0
4,6,120,172.217.163.206,192.168.1.40,443,56870,165025922,1492319971,PSH-ACK,808,HTTPS,0
4,6,120,172.217.163.206,192.168.1.40,443,56870,165026730,1492319971,ACK,1418,HTTPS,0
4,6,120,172.217.163.206,192.168.1.40,443,56870,165028148,1492319971,PSH-ACK,1380,HTTPS,0
4,6,120,172.217.163.206,192.168.1.40,443,56870,165029528,1492319971,PSH-ACK,39,HTTPS,0
4,6,121,172.217.163.130,192.168.1.40,443,39506,1904895964,2979927655,ACK,0,HTTPS,0
4,6,120,172.217.163.67,192.168.1.40,80,51056,1787674247,3560451747,ACK,0,HTTP,0
4,6,120,172.217.163.206,192.168.1.40,443,56870,165029567,1492320295,ACK,0,HTTPS,0
4,6,121,172.217.163.130,192.168.1.40,443,39506,1904895964,2979927686,ACK,0,HTTPS,0
4,6,120,172.217.163.206,192.168.1.40,443,56870,165029567,1492320334,ACK,0,HTTPS,0
4,6,121,142.250.71.22,192.168.1.40,443,48030,1871355841,3264934580,PSH-ACK,206,HTTPS,0
4,6,121,142.250.71.22,192.168.1.40,443,48030,1871356047,3264934580,PSH-ACK,1418,HTTPS,0
4,6,121,142.250.71.22,192.168.1.40,443,48030,1871357465,3264934580,ACK,1418,HTTPS,0
4,6,121,142.250.71.22,192.168.1.40,443,48030,1871358883,3264934580,ACK,1418,HTTPS,0
4,6,121,142.250.71.22,192.168.1.40,443,48030,1871360301,3264934580,ACK,1418,HTTPS,0
4,6,121,142.250.71.22,192.168.1.40,443,48030,1871361719,3264934580,ACK,1418,HTTPS,0
4,6,121,142.250.71.22,192.168.1.40,443,48030,1871363137,3264934580,ACK,1418,HTTPS,0
4,6,121,142.250.71.22,192.168.1.40,443,48030,1871364555,3264934580,ACK,1418,HTTPS,0
4,6,121,142.250.71.22,192.168.1.40,443,48030,1871365973,3264934580,ACK,1418,HTTPS,0
4,6,121,142.250.71.22,192.168.1.40,443,48030,1871367391,3264934580,ACK,1418,HTTPS,0
4,6,121,142.250.67.65,192.168.1.40,443,48054,805243967,1895005965,SYN-ACK,0,HTTPS,0
4,6,121,142.250.71.22,192.168.1.40,443,48030,1871368809,3264934580,ACK,1418,HTTPS,0
4,6,121,142.250.71.22,192.168.1.40,443,48030,1871370227,3264934580,ACK,1418,HTTPS,0
4,6,121,142.250.71.22,192.168.1.40,443,48030,1871371645,3264934580,ACK,1418,HTTPS,0
4,6,121,142.250.71.22,192.168.1.40,443,48030,1871373063,3264934580,ACK,1418,HTTPS,0
4,6,121,142.250.71.22,192.168.1.40,443,48030,1871374481,3264934580,ACK,1418,HTTPS,0
4,6,121,142.250.71.22,192.168.1.40,443,48030,1871375899,3264934580,ACK,1418,HTTPS,0
4,6,121,142.250.71.22,192.168.1.40,443,48030,1871377317,3264934580,ACK,1418,HTTPS,0
4,6,121,142.250.71.22,192.168.1.40,443,48030,1871378735,3264934580,ACK,1418,HTTPS,0
4,6,121,142.250.71.22,192.168.1.40,443,48030,1871380153,3264934580,ACK,1418,HTTPS,0
4,6,121,142.250.71.22,192.168.1.40,443,48030,1871381571,3264934580,ACK,1418,HTTPS,0
4,6,121,142.250.67.65,192.168.1.40,443,48056,2878953698,3282921729,SYN-ACK,0,HTTPS,0
4,6,121,142.250.71.22,192.168.1.40,443,48030,1871382989,3264934730,ACK,1418,HTTPS,0
4,6,121,142.250.71.22,192.168.1.40,443,48030,1871384407,3264934730,ACK,1418,HTTPS,0
4,6,120,172.217.163.67,192.168.1.40,80,51056,1787674247,3560451747,PSH-ACK,701,HTTP,0
4,6,121,142.250.71.22,192.168.1.40,443,48030,1871385825,3264934880,ACK,0,HTTPS,0
4,6,120,142.250.67.65,192.168.1.40,443,48058,2017796845,2609975209,SYN-ACK,0,HTTPS,0
4,6,121,142.250.71.22,192.168.1.40,443,48030,1871385825,3264935030,ACK,0,HTTPS,0
4,6,120,142.250.67.65,192.168.1.40,443,48060,1687083867,2375569581,SYN-ACK,0,HTTPS,0
4,6,121,142.250.71.22,192.168.1.40,443,48030,1871385825,3264935030,ACK,1418,HTTPS,0
4,6,121,142.250.71.22,192.168.1.40,443,48030,1871387243,3264935030,ACK,1418,HTTPS,0
4,6,121,142.250.71.22,192.168.1.40,443,48030,1871388661,3264935030,ACK,1418,HTTPS,0
4,6,121,142.250.71.22,192.168.1.40,443,48030,1871390079,3264935030,ACK,1418,HTTPS,0
4,6,121,142.250.71.22,192.168.1.40,443,48030,1871391497,3264935030,ACK,1418,HTTPS,0
4,6,121,142.250.71.22,192.168.1.40,443,48030,1871392915,3264935030,ACK,1418,HTTPS,0
4,6,121,142.250.71.22,192.168.1.40,443,48030,1871394333,3264935030,ACK,1418,HTTPS,0
4,6,121,142.250.71.22,192.168.1.40,443,48030,1871395751,3264935030,ACK,1418,HTTPS,0
4,6,121,142.250.71.22,192.168.1.40,443,48030,1871397169,3264935030,ACK,1418,HTTPS,0
4,6,121,142.250.71.22,192.168.1.40,443,48030,1871398587,3264935030,ACK,1418,HTTPS,0
4,6,121,142.250.71.22,192.168.1.40,443,48030,1871400005,3264935030,ACK,1418,HTTPS,0
4,6,121,142.250.71.22,192.168.1.40,443,48030,1871401423,3264935030,ACK,1418,HTTPS,0
4,6,121,142.250.67.65,192.168.1.40,443,48054,805243968,1895006482,ACK,0,HTTPS,0
4,6,121,142.250.71.22,192.168.1.40,443,48030,1871402841,3264935030,ACK,1418,HTTPS,0
4,6,121,142.250.71.22,192.168.1.40,443,48030,1871404259,3264935030,ACK,1418,HTTPS,0
4,6,121,142.250.71.22,192.168.1.40,443,48030,1871405677,3264935030,ACK,1418,HTTPS,0
4,6,121,142.250.71.22,192.168.1.40,443,48030,1871407095,3264935030,ACK,1418,HTTPS,0
4,6,121,142.250.71.22,192.168.1.40,443,48030,1871408513,3264935030,ACK,1418,HTTPS,0
4,6,121,142.250.71.22,192.168.1.40,443,48030,1871409931,3264935030,ACK,1418,HTTPS,0
4,6,121,142.250.71.22,192.168.1.40,443,48030,1871411349,3264935030,ACK,1418,HTTPS,0
4,6,121,142.250.71.22,192.168.1.40,443,48030,1871412767,3264935030,ACK,1418,HTTPS,0
4,6,121,142.250.71.22,192.168.1.40,443,48030,1871414185,3264935030,ACK,1418,HTTPS,0
4,6,121,142.250.71.22,192.168.1.40,443,48030,1871415603,3264935030,ACK,1418,HTTPS,0
4,6,121,142.250.67.65,192.168.1.40,443,48056,2878953699,3282922246,ACK,0,HTTPS,0
4,6,121,142.250.71.22,192.168.1.40,443,48030,1871417021,3264935030,ACK,1418,HTTPS,0
4,6,121,142.250.71.22,192.168.1.40,443,48030,1871418439,3264935030,ACK,1418,HTTPS,0
4,6,121,142.250.71.22,192.168.1.40,443,48030,1871419857,3264935030,ACK,1418,HTTPS,0
4,6,121,142.250.71.22,192.168.1.40,443,48030,1871421275,3264935030,ACK,1418,HTTPS,0
4,6,120,142.250.67.65,192.168.1.40,443,48062,1709478761,3597090364,SYN-ACK,0,HTTPS,0
4,6,121,142.250.71.22,192.168.1.40,443,48030,1871422693,3264935030,ACK,1418,HTTPS,0
4,6,121,142.250.71.22,192.168.1.40,443,48030,1871424111,3264935030,ACK,1418,HTTPS,0
4,6,120,172.217.163.67,192.168.1.40,443,38836,4278152939,1889150643,ACK,0,HTTPS,0
4,6,120,172.217.163.67,192.168.1.40,443,38836,4278152939,1889151133,PSH-ACK,580,HTTPS,0
4,6,121,142.250.71.22,192.168.1.40,443,48030,1871425529,3264935030,ACK,1418,HTTPS,0
4,6,120,172.217.163.67,192.168.1.40,443,38836,4278153519,1889151133,PSH-ACK,31,HTTPS,0
